x,y
-0.3958700,-0.4671900
-0.4375300,-0.4122800
-0.4438000,-0.3933200
-0.4411900,-0.3788200
0.2886800,-0.0817000
0.2820700,-0.1417000
-0.4590700,-0.3733000
0.3539200,-0.0212900
0.2556400,-0.2028200
0.3408200,-0.1862000
0.1301500,0.3780700
0.2279100,-0.2504700
-0.4364200,-0.4254000
0.2230800,-0.1041900
-0.4466800,-0.4984600
-0.0121200,0.3366800
0.0082500,0.3454000
0.1610300,-0.1696200
-0.4300500,-0.4034900
0.3541900,-0.1071400
0.1347600,-0.0778500
0.3094500,-0.1927700
0.3372400,-0.1050900
0.3054100,-0.1163500
0.1836900,-0.1376600
0.2437400,-0.2047300
0.2303400,-0.0671700
0.2543700,-0.1493100
-0.4043700,-0.4478600
0.1279700,-0.1539700
0.2966600,-0.1805900
0.2855100,-0.1156500
-0.4115100,-0.3641100
0.3443000,-0.1378000
-0.4134800,-0.4336000
-0.3773700,-0.4889900
0.5232500,-0.2719800
0.2464400,-0.1658200
0.2818200,-0.0591900
0.2528600,-0.2033700
0.2816500,-0.1576600
0.0206900,0.4661300
0.3434000,-0.1343200
-0.4295500,-0.4147500
-0.1105300,0.4080600
-0.4537200,-0.4799700
0.0035000,0.3363700
0.2288400,-0.1477800
0.1780700,-0.2477700
-0.5031300,-0.4130400
0.2127000,-0.1416400
0.0836700,0.3736600
-0.1200600,0.3044800
-0.0316000,0.2801400
0.2544800,-0.0952100
0.2920800,-0.1360100
0.2368500,-0.0861300
0.2199400,-0.1740000
0.0543200,0.4231000
0.3154200,-0.0719100
-0.0460400,0.3944000
-0.0912300,0.1705100
0.1853900,-0.1876200
0.4097400,-0.0807000
0.3392000,-0.0521300
0.3624800,-0.0701200
0.2232400,-0.0763100
-0.1034500,0.2825300
0.4062200,-0.1069300
0.3141700,-0.1078200
0.2448100,-0.0371500
-0.0784300,0.3424500
-0.4039300,-0.4624100
-0.0246500,0.3456600
0.2922200,-0.1385100
0.2678700,-0.3065100
0.2167500,-0.0121400
0.2200000,-0.2417700
0.2101700,-0.1935400
0.3361600,-0.0415500
0.1734700,-0.1977400
-0.0031500,0.3835600
0.3136500,0.0114500
0.3301200,-0.0949100
0.2768900,-0.1635200
-0.0701700,0.3580400
-0.4174000,-0.4531100
0.0569800,0.3391300
-0.4033900,-0.4442800
0.1673700,-0.1732200
0.2378100,-0.1707200
-0.0416000,0.3840500
0.2956200,-0.2217200
0.2735900,-0.1333500
0.1033800,-0.2126300
0.3366400,-0.1415900
-0.4430700,-0.3980900
0.1389400,0.3477100
0.1483400,-0.1781900
0.1077400,0.3781400
0.0887100,-0.1069400
0.3978000,-0.1645400
-0.0284500,0.3754600
-0.0215100,0.3046900
0.3412800,-0.1786200
-0.0350500,0.4431900
-0.4104700,-0.3803500
-0.0424600,0.3269400
-0.4179700,-0.4372100
0.3457000,-0.3765900
-0.4099600,-0.4238700
0.2771900,-0.2161800
-0.3879400,-0.4350900
0.3208000,-0.0151000
0.3931700,-0.0353700
0.2108200,-0.0935100
0.3005700,-0.2010500
0.3098800,-0.1923300
0.2894800,-0.1606500
0.2268100,-0.1559500
0.2434100,-0.2574600
0.2516800,-0.1844300
0.3257200,-0.1277500
0.2447000,-0.1097700
0.3414000,-0.1098900
-0.4040500,-0.4263100
0.1182500,-0.0502700
-0.4263300,-0.4169700
0.3649300,-0.0887000
0.1161500,0.3370100
0.2546000,-0.2150300
-0.4659400,-0.4094100
0.3278600,-0.0912300
0.0363600,0.3659100
0.0998800,0.4379600
-0.0529700,0.2863600
0.2177700,-0.1871700
0.2727600,-0.2614400
0.0979500,0.2420000
0.2638100,-0.1910700
-0.4458100,-0.4538900
0.1660300,-0.2163900
-0.4561100,-0.3860100
0.2764600,-0.0896600
-0.4280000,-0.4958700
0.2449400,-0.1376500
-0.4145500,-0.4373000
-0.4435900,-0.4511600
-0.0133900,0.1938700
-0.4505500,-0.3963200
-0.0230500,0.3669200
0.3694100,-0.1168900
-0.0873700,0.4151400
0.0666200,0.3903600
-0.3929000,-0.4589900
0.3565900,-0.2632500
-0.3962400,-0.4676800
0.0496900,0.2805800
-0.3919700,-0.4667900
-0.4318800,-0.4436600
0.3296900,-0.1189600
-0.0658100,0.4649000
-0.4579300,-0.4400900
0.3246600,-0.1257200
0.2468800,-0.1073300
0.2657500,-0.2101600
0.3984500,0.0217100
0.2441600,-0.2252100
0.1978700,-0.2978900
0.4347100,-0.1023100
0.4023600,-0.0275300
0.0440000,0.2521700
-0.4370500,-0.4560400
0.3511000,-0.1045800
0.4062300,-0.1778900
0.2206000,-0.0300000
0.0825100,0.2482700
0.3329400,-0.0709900
-0.4490100,-0.4478400
0.3557800,-0.1307600
-0.4019500,-0.4008000
-0.4745900,-0.4313700
0.0712400,0.3659500
0.3088200,-0.0856300
-0.0091000,0.3223800
0.2252000,-0.2091600
0.0460000,0.2803700
0.4023800,-0.1736300
0.2522900,-0.0975700
0.3076100,-0.1061600
0.0364700,0.5120900
0.2609100,-0.2153100
0.2857900,-0.1001500
0.2690400,-0.0597100
0.2693800,-0.0866900
-0.4317900,-0.4568800
0.0006700,0.2922300
-0.0042500,0.3680300
0.2915900,-0.0970100
0.1487700,-0.1083200
-0.0143300,0.3190900
0.0310200,0.4056600
-0.4214700,-0.4691400
0.2914300,0.0200900
0.2891700,-0.2691500
0.3416400,-0.0337600
0.2511300,-0.1990500
-0.4455300,-0.3926100
0.2952800,-0.1543500
0.2350000,-0.1956200
0.0191900,0.2721100
0.1696200,-0.2373100
0.2504300,-0.2679200
0.3604800,-0.2403900
-0.3908600,-0.4619700
-0.4180000,-0.4667200
0.2631300,-0.1734700
-0.0077100,0.3719200
0.3078900,-0.0918500
0.3736400,-0.2234500
0.3238400,-0.0907200
0.3588700,-0.1055900
0.2013600,-0.1916400
0.0792300,0.3425300
0.4501100,-0.2489200
-0.0566700,0.2978200
0.2266800,-0.2502800
0.1879200,-0.1667700
0.3377200,-0.2148200
0.3867000,-0.1929200
0.0199900,0.3438100
0.3373100,-0.1879000
-0.4851200,-0.3900100
0.0132200,0.3883800
-0.4585300,-0.4228100
0.3484700,-0.1852700
0.0082300,0.3072400
0.3582000,-0.1473300
0.0577300,0.3167000
0.3115700,-0.0640000
0.2683100,-0.2340200
-0.0848400,0.4087400
0.0245600,0.3711000
0.1735100,0.0100100
0.0275300,0.4089800
0.3194200,-0.1008300
-0.4467700,-0.4414700
0.2875900,-0.2108500
0.3031600,-0.0202600
0.3931600,-0.0890200
0.3521700,-0.2147500
-0.4438000,-0.4492200
0.3285500,0.0207000
0.2495600,-0.0170300
-0.4065700,-0.4120200
0.2529700,-0.2403000
0.0550200,0.3254200
0.2725400,-0.2701100
0.3532800,-0.1935400
0.2268400,-0.2348100
-0.4066100,-0.4568200
-0.4160000,-0.4861100
0.0226500,0.2200300
0.2438300,-0.2231700
0.2536100,-0.0946300
0.2794200,-0.0208700
-0.0957600,0.3848000
0.2435100,-0.1264200
0.2695100,-0.2009800
-0.4234200,-0.4747500
0.2316200,-0.1940100
-0.4376300,-0.4113100
-0.0482200,0.3823100
-0.0965600,0.3566100
-0.0786800,0.1959800
-0.4076200,-0.3643100
0.2892300,-0.1443600
-0.0063800,0.2789400
0.3592800,-0.1448300
0.4025000,-0.1959700
-0.4013600,-0.3795900
0.3118800,-0.2403700
0.2621800,-0.0704300
0.1709100,-0.0836900
0.3222800,-0.0136700
-0.0220100,0.3195400
0.1921800,-0.1744900
-0.4324700,-0.3947200
-0.4029100,-0.4523900
0.2629100,-0.1032800
0.3340200,-0.1101400
0.4121600,-0.0524400
-0.0703900,0.3836400
0.2849500,-0.2338100
0.0246100,0.3917200
-0.4109900,-0.4198600
0.3212300,-0.1134700
-0.0291900,0.3641300
0.0763200,0.3969700
0.2844500,-0.1066800
0.3035800,-0.0791800
0.2839500,-0.1637400
0.3057200,-0.1862900
-0.0636100,0.4369700
0.3069400,0.0225100
0.2562600,-0.1937900
-0.4346400,-0.4492700
0.5100500,-0.0766300
-0.0366500,0.2975900
0.3513800,-0.1241700
0.2977500,-0.1291000
0.0250400,0.3540700
0.2898500,-0.0494700
0.2371200,-0.1211700
0.0776100,0.3345900
0.3886100,-0.1063800
0.0739200,0.3784000
0.3036500,-0.1446900
0.1996100,-0.1695500
0.3331300,-0.1873700
0.3270100,-0.1150100
-0.3638900,-0.3886600
0.2095000,-0.0925500
0.3180700,-0.1631700
-0.4529800,-0.4292800
0.2851500,-0.2391100
0.1173800,-0.1240300
0.2262500,-0.0744100
0.0408300,0.3997400
-0.4228800,-0.4177500
0.3742100,-0.1811600
-0.0362200,0.2805100
0.2951300,-0.1842800
-0.3676500,-0.4200800
0.3012500,-0.1776100
0.3808300,-0.2535000
0.2292500,-0.0783100
0.2743400,-0.1724100
0.2403400,-0.1667400
-0.4636200,-0.3954400
0.2419400,-0.2138800
-0.4221700,-0.3836300
0.3268800,-0.0905000
0.3837300,-0.1999900
0.1097700,0.3381300
0.0086800,0.2283800
0.0348200,0.3685800
-0.0704000,0.3803100
0.2024200,-0.0013700
0.2928400,-0.2139900
0.2739800,-0.1499100
0.1829800,-0.0757000
0.1961900,-0.2205800
0.1934400,-0.1269800
-0.4923000,-0.4755200
0.2565600,-0.3024100
-0.4669500,-0.4298600
0.0229900,0.4098800
0.3494600,-0.0281700
-0.1207400,0.3578700
0.4626500,-0.1564500
0.2449500,-0.1092000
0.0814300,0.3491900
-0.0436900,0.3738900
0.3864200,-0.2053700
0.4354700,-0.1835700
0.4104900,-0.0470400
0.3303300,-0.0621700
0.2389300,0.0100100
-0.0834000,0.2766600
0.2028400,-0.0943000
-0.3972000,-0.3995700
0.2699200,-0.1484500
-0.0468500,0.4396000
-0.4534600,-0.4134000
0.4283600,-0.1008000
-0.4071600,-0.4675300
0.2994000,-0.0331100
0.3755700,-0.0557200
-0.4563100,-0.4619200
0.3419100,-0.2213800
0.3899000,-0.0622000
0.2633800,-0.1943900
-0.0183200,0.3418300
0.3357300,-0.2818900
0.2397400,-0.2457500
0.2636900,-0.0797600
-0.4646200,-0.4577200
-0.4563700,-0.4269400
0.3036400,-0.2426700
0.3749300,-0.0758800
0.3653200,0.0305500
0.2250900,-0.1805100
-0.0328500,0.3191100
-0.3964000,-0.4003500
0.1968500,-0.1053000
-0.3850700,-0.3986100
-0.4880100,-0.4257600
-0.3944900,-0.4280200
0.3721700,-0.1449500
-0.0669900,0.3039100
-0.3489800,-0.4302000
0.3213100,-0.0223800
0.0549200,0.2907700
-0.4203700,-0.4563100
0.3442800,-0.0897500
-0.0899100,0.4148900
0.2234900,-0.1071000
0.2905000,-0.1882900
-0.0199600,0.4452100
0.0873900,0.3726500
0.2839200,-0.0109000
0.2409000,-0.1609700
-0.4287400,-0.4143800
-0.0177300,0.3021500
0.2802300,-0.2385200
-0.3931500,-0.4521500
-0.0317600,0.3367100
-0.0567200,0.4474500
0.1900500,-0.1870600
0.3758900,-0.0824200
0.0243500,0.3979200
0.2877100,-0.1037800
0.1948400,-0.1259900
0.0541500,0.2920700
0.3219800,-0.0968400
-0.0398000,0.3738500
0.3016600,-0.0816800
0.2281400,-0.0303500
-0.4458400,-0.4089900
0.1580500,-0.1697800
-0.4348600,-0.4228600
-0.0655000,0.3360800
-0.4621300,-0.4284500
0.1571500,-0.1573900
0.2307600,-0.0705200
0.4125900,-0.1443900
0.3735100,-0.1431400
0.4376900,-0.1669500
0.2546500,-0.1701400
-0.1008800,0.3525400
0.0043100,0.3860300
-0.0350900,0.4125300
0.3214700,-0.0836900
0.3270900,0.0581800
0.2606800,-0.1118200
-0.4307800,-0.4924600
0.1586000,-0.1246900
0.3192500,-0.1952600
0.1902100,-0.0900100
0.2854600,-0.1896000
-0.0014600,0.4316400
-0.0450500,0.2893000
0.2021000,-0.1275700
0.2201700,-0.2610800
-0.4193600,-0.3771200
0.2777500,-0.1634000
0.2531700,-0.1099100
0.2495300,-0.2041300
-0.4400700,-0.4108500
0.2874400,-0.1579800
0.1687700,-0.0325000
0.3457500,-0.1156000
0.3622100,-0.1806900
-0.4034900,-0.4201300
0.0434500,0.3765900
0.3150300,-0.1386700
-0.1130200,0.3720200
0.3048200,-0.1750600
0.2754900,-0.1170500
0.2877400,-0.1959000
0.0288600,0.3191300
-0.0470700,0.3592300
0.2546200,-0.1284200
-0.3816200,-0.4152700
0.0083900,0.4449500
0.3887500,0.0325300
-0.4161500,-0.4678400
0.1682500,-0.0801300
-0.4130500,-0.4475000
0.0011500,0.3228900
-0.4323200,-0.3880400
0.2391700,-0.2888000
0.4518900,-0.2668800
0.0499300,0.3732800
0.2957900,-0.2047800
0.2946100,-0.1007700
-0.4352000,-0.4125400
0.4012700,-0.1391600
-0.0906800,0.3455200
-0.4524400,-0.3863700
-0.4456100,-0.4408700
-0.4626600,-0.4663600
-0.4319400,-0.4462000
0.2333500,-0.1537200
0.2886800,-0.0417800
0.2928600,-0.1933100
0.0031700,0.2866200
0.3169400,-0.1725600
-0.4326200,-0.4234900
0.3130700,-0.1842100
0.2927600,-0.1268300
0.1341600,-0.1506800
0.3751200,-0.1014100
0.2364100,-0.1836600
-0.3853900,-0.4350900
-0.3827400,-0.4616200
0.3674000,-0.1944800
-0.4240700,-0.4649600
-0.0580300,0.3491000
-0.4336000,-0.4534400
0.2357900,-0.0641000
0.3801600,-0.1281200
0.2263900,-0.0781200
0.2884900,-0.2001200
-0.3865500,-0.4315500
-0.4434200,-0.4266400
0.4241200,-0.1729300
0.1961800,-0.2210200
-0.0229600,0.2997800
0.3714200,-0.1018700
-0.0744300,0.3482400
0.3684900,-0.2097000
0.2398500,-0.1674300
0.2569300,-0.1537700
0.3365700,-0.1585300
0.2177300,-0.1660200
-0.4141200,-0.4275200
0.2621900,-0.1694400
0.2917600,-0.2186600
-0.4126700,-0.4541300
0.2193400,-0.0685900
0.2838100,-0.2882600
0.2769300,-0.1896300
0.3017600,-0.0824000
0.2374900,-0.1142000
-0.4554600,-0.4769400
0.3364100,-0.2069600
0.3458000,-0.1639600
0.2434600,-0.1546600
-0.4295000,-0.4154800
0.3102600,-0.1085700
0.2716200,-0.1388300
0.1785400,-0.2466200
-0.4514700,-0.4855300
-0.4682500,-0.4638200
0.2858200,-0.2899500
0.3373200,-0.1966100
0.2507000,-0.1615600
0.3737200,-0.2793300
0.1348400,-0.1064000
0.4240100,-0.2438300
0.2581900,-0.0839500
-0.0267700,0.2844300
-0.0082100,0.3853700
0.2484100,-0.1093300
0.2603100,-0.1435500
0.3049700,-0.1723500
-0.4058200,-0.4247900
0.2841700,-0.1728300
0.2488600,-0.1860600
0.0352800,0.3999300
-0.4510200,-0.4705600
0.3170100,-0.2403400
0.0319800,0.4363700
-0.0241500,0.3111700
0.2984400,-0.2661000
0.2818100,-0.0996700
0.2636100,-0.1752400
0.2012400,-0.0897000
0.2797700,0.0873300
0.3988600,-0.1056100
0.1628100,-0.1019900
0.2632400,-0.2059900
-0.4484200,-0.4349700
-0.4647600,-0.4527400
0.3443400,-0.2098400
0.3404900,-0.1170700
0.2151900,-0.1402200
0.3650600,-0.2031700
0.2423800,-0.1017800
0.2477200,-0.1275500
-0.4034600,-0.4641600
0.3674000,-0.0703300
-0.0329100,0.4332500
-0.4615600,-0.4437600
0.0806200,0.3407300
-0.0477400,0.3575100
-0.4255200,-0.4456900
0.3499500,-0.0842200
0.0435500,0.1984100
0.2734500,-0.0488800
0.0642000,0.3298200
-0.4065200,-0.4611400
0.2210600,-0.1205500
0.3474700,-0.1516700
0.0437500,0.3478700
0.0339700,0.3315900
0.1991500,-0.0743000
-0.5317000,-0.4068800
0.1695900,-0.2177100
0.3068100,-0.1671200
0.2554700,-0.0072800
0.1928900,-0.0725600
-0.4357900,-0.4467200
0.2891900,-0.1907700
0.0259100,0.4212900
0.4440400,-0.0672700
0.1802700,-0.1226700
0.3676500,-0.2174500
0.2319000,-0.1817600
-0.4275500,-0.4116600
0.2774600,-0.2148300
-0.4358200,-0.4482600
0.3401800,-0.0592900
-0.4417800,-0.4224800
-0.4279300,-0.4126900
0.3102600,-0.0478900
-0.4135000,-0.4012100
0.2249900,-0.3139400
-0.4460600,-0.4322200
-0.3922200,-0.3986800
0.2524400,-0.0843400
0.3916700,-0.3634000
0.3086500,-0.0854000
0.0514300,0.3367100
0.3340100,-0.1966700
-0.0623600,0.2425700
0.3246800,-0.2062200
0.2250500,-0.2181300
0.3910200,-0.1671000
-0.0067600,0.2809900
0.3217700,-0.1606200
0.2265600,-0.1865100
0.4281800,-0.1125700
-0.4507200,-0.4825000
-0.0027500,0.3156800
-0.4214800,-0.4580700
0.3671700,-0.1551800
0.3249600,0.0068900
0.0389800,0.3440500
0.2937500,-0.1815600
0.3086200,-0.1057100
0.0625800,0.3007400
0.3655200,-0.1719300
0.2952000,-0.0618100
0.2138000,-0.1711600
-0.4707300,-0.4642400
0.3493700,-0.1879400
0.3734300,-0.1248000
0.2416000,-0.1760900
0.0245900,0.2406800
0.3271400,-0.2625200
0.4167300,-0.1606300
0.2962700,-0.1003400
-0.4339400,-0.4413800
-0.4237900,-0.4170800
0.3583100,-0.2336800
0.3511000,-0.2336800
0.3322400,-0.1849600
0.2185500,-0.2098400
0.3146900,-0.0437200
0.1668100,-0.1197600
0.2312800,-0.1154800
0.2298400,-0.1850900
0.2835200,-0.1296100
0.0761700,-0.1528900
0.2031200,-0.1004400
-0.4536100,-0.3979100
0.3858700,-0.0080400
-0.0531400,0.4256400
0.0607800,0.3895700
-0.4455200,-0.4497300
0.2955200,-0.1923600
-0.4351200,-0.3820700
-0.4832200,-0.4092600
0.0536800,0.3227600
0.2599300,-0.1657100
0.2609800,-0.1375200
-0.0955200,0.4190400
0.1774300,-0.2722000
0.3168500,-0.0423900
0.2868100,-0.1145100
0.1855800,-0.2036600
0.1808400,-0.0449200
0.3714400,-0.2680100
0.2841100,-0.1684000
0.0699300,0.3792700
0.0846000,0.3225600
-0.0011400,0.2493200
-0.4253100,-0.3902300
0.3411500,-0.1753000
0.3032100,-0.0433500
0.2678900,-0.1457400
0.2665300,-0.0497500
0.1368700,0.0927200
-0.4105100,-0.5013300
0.2404500,-0.0707300
-0.4453500,-0.4473300
0.3792600,-0.0993100
-0.0565900,0.3474400
0.0294000,0.3123000
0.4260500,-0.2058300
0.2247400,-0.1930900
0.0958700,0.2973300
0.2360600,-0.1351100
0.1952000,-0.0340900
-0.1411900,0.3589400
0.1603200,0.2780400
0.1828700,-0.2460000
-0.0274100,0.3141800
-0.4215200,-0.4576300
0.0968800,0.3330300
0.4034400,-0.1386200
-0.0085900,0.2557000
0.3344500,-0.1095700
0.3410300,-0.1299200
-0.0518400,0.2594500
-0.0320900,0.3910200
0.0612000,0.3315400
0.3615300,-0.2622600
0.4414300,0.0081100
0.2321700,-0.1720600
0.3671500,-0.2118100
-0.3595400,-0.4180800
0.1042200,0.0343400
0.4613100,-0.1843300
-0.3672600,-0.4153800
0.3480400,-0.1894700
0.2880700,-0.1218100
0.0622600,0.3645900
-0.1133000,0.4351200
-0.4272200,-0.4148000
0.0040200,0.3761900
-0.0022500,0.2657800
0.3474300,-0.1234000
0.2493400,-0.0845100
0.3595700,-0.2468900
0.3691300,-0.1740000
0.1994600,-0.1260100
0.0620200,0.4005700
0.3993500,-0.1813000
-0.4291500,-0.5123800
-0.4229800,-0.4746500
0.2703800,-0.0811300
0.3613400,-0.1258400
0.1941100,-0.0847500
0.2022800,-0.1168500
-0.4178000,-0.4429100
0.2286600,-0.1173200
0.3068400,-0.2371500
0.2483900,-0.1010200
0.3502000,-0.1926200
0.1661800,-0.1481800
-0.4366000,-0.4587500
0.3056700,-0.2756600
0.1868700,-0.1305100
-0.4487800,-0.4063800
-0.0242000,0.2895300
0.3128700,-0.0779700
-0.4491900,-0.4685600
0.2704700,-0.2101300
-0.4199400,-0.4254500
0.1856200,-0.0015100
-0.4409700,-0.4377200
0.3857300,-0.0238500
0.2084900,-0.1875600
0.2762300,-0.1807000
-0.4282300,-0.3948700
0.2567600,-0.1264700
0.0227800,0.4027000
0.2055400,-0.1091400
0.2799700,-0.2045400
0.3682400,-0.1652100
0.2841800,-0.1574800
0.0336800,0.3481300
0.3072800,-0.1890600
0.2806200,-0.0852700
0.0140200,0.4063300
0.1922500,-0.0505500
0.2814000,-0.2341800
0.0547500,0.4069200
0.3063100,-0.2963500
-0.4161800,-0.4146700
0.3047800,-0.0984000
0.2781100,-0.1154600
0.0323700,0.2396500
0.2752000,-0.0495200
-0.4200400,-0.4439400
0.2604500,-0.2526800
0.4276500,-0.0797000
0.3137900,-0.1991300
-0.4470600,-0.3867200
-0.0560500,0.3056100
0.1050200,-0.1329500
0.0231800,0.3277500
-0.4465400,-0.4736300
0.3673900,-0.0590100
0.2202400,-0.1091200
0.0985800,0.3098400
0.2849800,-0.1743800
0.2143100,-0.1871300
0.4242500,-0.1901300
-0.4178800,-0.4172400
0.2389700,-0.2279800
-0.4582000,-0.4351200
0.0248100,0.3313800
-0.4574200,-0.4451800
0.3052400,-0.0560000
-0.4359400,-0.4815900
0.4685400,-0.1347300
0.3843700,-0.2512100
0.2867600,-0.1779000
0.2003600,-0.2604600
0.2660300,-0.0787200
-0.4294800,-0.4335000
0.1641600,-0.1773700
-0.0531300,0.3177400
0.2806500,-0.1081400
0.2278500,-0.2882100
-0.4756700,-0.4415100
0.0236800,0.3648900
0.2748700,-0.1721200
-0.4192400,-0.3964400
0.2849500,-0.0643600
-0.1031700,0.3510700
-0.4678600,-0.3974900
0.2052200,-0.1919100
-0.0799500,0.3808500
0.2886100,-0.1059600
-0.4626800,-0.4146900
-0.0045900,0.3427000
-0.0059400,0.3861300
0.3912200,-0.0205500
0.3110000,-0.0698100
0.3338600,-0.0329100
0.3336800,-0.1615100
0.2660000,-0.1585900
-0.4463400,-0.4533300
0.0225800,0.3087200
-0.0350100,0.3752700
0.2619200,-0.1181400
0.2082000,-0.0335400
0.3739800,-0.1286500
-0.4715900,-0.3958200
0.2302100,-0.2481100
0.3019200,-0.1215900
-0.0496000,0.3264800
0.2001200,-0.1608800
0.1518700,-0.1638000
0.0212200,0.3677900
0.0336400,0.3113100
0.3736500,-0.1296500
-0.3969300,-0.4063000
0.0051400,0.3296100
0.2328700,-0.0649800
0.2991800,-0.1578200
-0.3988900,-0.4778300
-0.0479100,0.2406400
0.3471200,-0.1924600
0.2297400,-0.2213700
0.2366900,-0.0815000
0.0546400,0.3851600
0.3823800,-0.2288700
0.2439600,-0.2133100
0.0314100,0.3651300
0.2925800,-0.1377800
0.2395900,-0.0203800
0.2878600,-0.1993900
0.1753300,-0.1626400
0.2726700,-0.2091900
-0.3658800,-0.4436400
0.2865500,-0.1517500
0.2620700,-0.1283500
0.2227400,-0.2086800
0.1273600,0.4067100
-0.0531600,0.3827900
0.3792000,0.0911900
0.0661000,0.3063300
-0.4251100,-0.3877900
0.2242800,-0.0969700
-0.4781700,-0.4457600
0.1630000,-0.2599400
0.3443600,-0.1783100
0.3226200,-0.1101500
0.2197900,-0.2334200
0.3078700,-0.1313800
-0.4736400,-0.4318500
-0.4759800,-0.4746800
-0.4678200,-0.4234000
0.2084300,-0.1711600
0.0406300,0.3697000
-0.4192000,-0.4879000
0.1407800,-0.2417300
-0.0870600,0.3086700
0.2044400,-0.1645300
-0.4288200,-0.4317400
0.3436200,-0.0841400
-0.4518600,-0.4152200
0.0475500,0.3419000
-0.4615000,-0.4766900
-0.4511300,-0.4154500
0.3182500,-0.1957200
0.2759500,-0.1230100
0.0490400,0.3423000
0.3016100,-0.2976300
0.3055700,-0.1874800
-0.0410600,0.3046900
-0.4073700,-0.4793500
0.2804600,-0.1763500
0.3415300,-0.2504900
-0.4420100,-0.4603300
0.0517100,0.3479800
-0.4092500,-0.4113500
0.3802800,-0.1620600
0.0179200,0.2864300
0.1925300,-0.0895800
0.3304300,-0.1416300
-0.4460800,-0.4286000
0.2930700,-0.1627400
0.4191100,-0.1772700
-0.0462700,0.3754500
-0.3952000,-0.4614100
0.2173900,-0.0543900
0.4722200,-0.0887700
-0.4051600,-0.4288200
0.3346100,-0.0638300
-0.0150600,0.3054100
0.2709700,-0.1569400
0.2759500,-0.1630600
0.3243100,-0.2050400
0.2508500,-0.2043300
0.2050800,-0.0924300
0.2493300,-0.0840600
0.0013300,0.2283800
-0.0602100,0.3085600
0.2201400,-0.0581000
0.3130700,-0.2160700
0.2150100,-0.2643900
-0.4212100,-0.4047600
0.2521500,-0.1927400
0.3916500,-0.0904200
0.3459600,-0.0253700
-0.4370100,-0.4379400
0.2858900,-0.1204000
0.2878300,-0.1912000
0.1231200,-0.2143900
-0.0117500,0.4374500
0.1793900,-0.1784900
-0.4125400,-0.4554900
0.3663100,-0.1606200
-0.0632300,0.3780200
0.2716600,-0.1268200
-0.4001700,-0.4233900
0.2521500,-0.1789100
-0.4778100,-0.4054000
0.1875600,-0.1891300
-0.0077900,0.1859000
0.3083200,-0.1973100
0.3056800,-0.1271200
0.0004600,0.3906500
0.3500700,-0.2023200
0.1330300,-0.1937400
0.2207600,-0.1405400
-0.4354200,-0.4168800
0.2481400,-0.2175500
0.2884400,-0.1542900
0.2429700,-0.0486600
0.3042900,-0.1605700
0.2828500,-0.1150600
0.2071100,-0.1616600
-0.0645600,0.4550900
0.3346500,-0.0670200
-0.0758800,0.3538000
0.3209000,-0.1173700
0.2415800,-0.2582000
-0.3936100,-0.4768200
0.3626500,-0.1985200
0.3322900,-0.2253300
-0.4417900,-0.3853100
-0.1220700,0.4682000
-0.4074000,-0.3774300
0.2088500,-0.1614800
-0.4398200,-0.4723900
0.3124300,-0.0957300
-0.4037200,-0.3924900
-0.4062800,-0.4117900
0.3420200,-0.2415200
0.4951000,-0.1927400
-0.0104700,0.3739400
-0.4268700,-0.4200500
0.2488600,-0.0575400
0.2160700,-0.0733400
0.1558200,-0.1349800
0.2740400,-0.1491800
0.0531600,0.3568700
0.3288800,-0.1440500
-0.4561600,-0.4374400
0.2557700,-0.0777000
0.2496700,-0.0871600
0.4134100,-0.1330300
-0.4161000,-0.4615500
-0.1128800,0.3428300
0.0129000,0.2757600
-0.4531300,-0.3964000
-0.4538400,-0.3691400
0.0183100,0.2202300
0.3475900,-0.2156600
0.2619900,-0.1331800
0.3373400,-0.2068600
-0.4593500,-0.4531200
0.2926400,-0.1417600
0.0121500,0.3447100
0.3837900,-0.2022000
-0.4170700,-0.4225900
0.2337600,-0.1520000
-0.3959600,-0.4013000
0.2532400,-0.1305500
0.2035100,-0.2154700
-0.4228200,-0.4406000
0.2049600,-0.1152300
-0.4283400,-0.4363700
0.3723400,0.0320200
0.3501900,-0.0511600
0.2112700,-0.1426300
0.3186400,-0.0559600
0.2654500,-0.2061300
-0.4664000,-0.3980000
-0.3531200,-0.4753700
0.0133200,0.3592600
-0.0688500,0.2973700
0.2983900,-0.1506400
0.2920800,-0.1400100
-0.4648100,-0.4119000
0.1919900,-0.3067100
0.3639800,-0.1463300
-0.3617400,-0.4625600
0.2827900,-0.1748300
0.2995300,-0.2640000
0.3603700,-0.1390400
0.2684600,-0.0987000
0.0004300,0.4177300
-0.4747800,-0.4511100
0.3546100,-0.0387300
0.0535200,0.3965500
0.1703200,-0.2293300
0.1935000,-0.2208600
0.4090200,-0.1971200
-0.4978200,-0.4567300
0.0558200,0.4208500
0.3892800,-0.2284300
0.2723700,-0.0501400
0.3008000,-0.1810600
0.2531800,-0.1537100
0.0399100,0.4089000
0.2628400,-0.1946600
0.2349000,-0.2046900
0.0225200,0.4207000
0.2356100,-0.0832300
-0.0657700,0.3112000
0.3453500,-0.2173700
0.2926300,-0.1759300
0.3390000,-0.1226200
0.2025100,-0.1976900
0.2953200,-0.0923300
0.3201900,-0.0847600
0.3247900,-0.0683800
-0.0699600,0.3699700
0.0552100,-0.1864900
